Date, Num Users
2019-12-14,41565389
2019-12-15,47301208
2019-12-16,47612391
2019-12-17,44059724
2019-12-18,46367571
2019-12-19,45951245
2019-12-20,43181870
2019-12-21,46057859
2019-12-22,43975268
2019-12-23,43726432
2019-12-24,46735472
2019-12-25,46225690
2019-12-26,43762648
2019-12-27,43175376
2019-12-28,46670086
2019-12-29,42001703
2019-12-30,40863512
2019-12-31,44056513
2020-01-01,44430489
2020-01-02,45568779
2020-01-03,38927406
2020-01-04,47710677
2020-01-05,46800006
2020-01-06,45709567
2020-01-07,42137408
2020-01-08,43441878
2020-01-09,48300955
2020-01-10,48297406
2020-01-11,44314030
2020-01-12,40487722
2020-01-13,45746049
2020-01-14,45094149
2020-01-15,48497084
2020-01-16,48436673
2020-01-17,43733264
2020-01-18,48377466
2020-01-19,48933767
2020-01-20,49144536
2020-01-21,48426890
2020-01-22,48104116
2020-01-23,47675560
2020-01-24,48102326
2020-01-25,47810937
2020-01-26,45619244
2020-01-27,48468458
2020-01-28,48098953
2020-01-29,49457569
2020-01-30,48303662
2020-01-31,47635605
2020-02-01,46147536
2020-02-02,48610256
2020-02-03,47501514
2020-02-04,49666189
2020-02-05,49707981
2020-02-06,49598927
2020-02-07,48412980
2020-02-08,48539601
2020-02-09,49636973
2020-02-10,48721675
2020-02-11,47347833
2020-02-12,47204437
2020-02-13,43653914
2020-02-14,49930105
2020-02-15,47766999
2020-02-16,47684216
2020-02-17,47394530
2020-02-18,48689614
2020-02-19,45720695
2020-02-20,48609110
2020-02-21,45308950
2020-02-22,48209472
2020-02-23,49951759
2020-02-24,49110691
2020-02-25,49568986
2020-02-26,49912550
2020-02-27,50393447
2020-02-28,50533598
2020-02-29,50567728
2020-03-01,49398880
2020-03-02,50263805
2020-03-03,50677621
2020-03-04,50721183
2020-03-05,49948975
2020-03-06,49915383
2020-03-07,49971971
2020-03-08,46177379
2020-03-09,49289621
2020-03-10,49131613
2020-03-11,50978083
2020-03-12,49875500
2020-03-13,51053295
2020-03-14,50997972
2020-03-15,49548334
2020-03-16,49574169
2020-03-17,47870336
2020-03-18,49502778
2020-03-19,49200031
2020-03-20,47574970
2020-03-21,47995198
2020-03-22,49318598
2020-03-23,47462706
2020-03-24,51480689
2020-03-25,49465717
2020-03-26,51209363
2020-03-27,51554415
2020-03-28,51667804
2020-03-29,48129832
2020-03-30,51750871
2020-03-31,49294146
2020-04-01,51856118
2020-04-02,51398367
2020-04-03,51810510
2020-04-04,50882935
2020-04-05,52041341
2020-04-06,49095385
2020-04-07,52062376
2020-04-08,50196618
2020-04-09,51165201
2020-04-10,50165812
2020-04-11,42121058
2020-04-12,51490102
2020-04-13,50848429
2020-04-14,51216277
2020-04-15,52230441
2020-04-16,50422564
2020-04-17,51759137
2020-04-18,44354738
2020-04-19,52645693
2020-04-20,52720119
2020-04-21,48356372
2020-04-22,52937720
2020-04-23,52944686
2020-04-24,50371906
2020-04-25,51329151
2020-04-26,52747358
2020-04-27,46387875
2020-04-28,51847878
2020-04-29,53087979
2020-04-30,53229213
2020-05-01,50200720
2020-05-02,50413142
2020-05-03,53527851
2020-05-04,50315388
2020-05-05,52706148
2020-05-06,49685865
2020-05-07,50486071
2020-05-08,53484380
2020-05-09,53141618
2020-05-10,51779450
2020-05-11,52351481
2020-05-12,51321174
2020-05-13,50422795
2020-05-14,51995045
2020-05-15,52547526
2020-05-16,52704494
2020-05-17,51124595
2020-05-18,50507230
2020-05-19,54334703
2020-05-20,54392929
2020-05-21,50559211
2020-05-22,52252172
2020-05-23,52333338
2020-05-24,53088183
2020-05-25,54619641
2020-05-26,54424889
2020-05-27,49501496
2020-05-28,53582709
2020-05-29,53489419
2020-05-30,50176682
2020-05-31,50991837
2020-06-01,54949348
2020-06-02,55002036
2020-06-03,49953736
2020-06-04,49917107
2020-06-05,55060237
2020-06-06,54352802
2020-06-07,48356190
2020-06-08,54359946
2020-06-09,50861248
2020-06-10,52079355
2020-06-11,55301931
2020-06-12,49572221
2020-06-13,53612387
2020-06-14,43250174
2020-06-15,55571241
2020-06-16,55620289
2020-06-17,54583217
2020-06-18,55011900
2020-06-19,55758293
2020-06-20,54556182
2020-06-21,55733440
2020-06-22,55720019
2020-06-23,55918740
2020-06-24,47828882
2020-06-25,56010251
2020-06-26,55845103
2020-06-27,48329461
2020-06-28,53733275
2020-06-29,50951342
2020-06-30,53192601
2020-07-01,55418245
2020-07-02,54470791
2020-07-03,46384779
2020-07-04,55573041
2020-07-05,56033243
2020-07-06,56464469
2020-07-07,56512892
2020-07-08,47555047
2020-07-09,52725847
2020-07-10,53873822
2020-07-11,56685340
2020-07-12,48134203
2020-07-13,56738313
2020-07-14,46192260
2020-07-15,54111418
2020-07-16,42997721
2020-07-17,54882881
2020-07-18,56978520
2020-07-19,57010798
2020-07-20,45991301
2020-07-21,50008665
2020-07-22,44042718
2020-07-23,55768335
2020-07-24,57229646
2020-07-25,57116053
2020-07-26,54399616
2020-07-27,57333429
2020-07-28,57240916
2020-07-29,57294952
2020-07-30,55936903
2020-07-31,56182200
2020-08-01,55362261
2020-08-02,57240795
2020-08-03,56533438
2020-08-04,57654774
2020-08-05,57514401
2020-08-06,43105106
2020-08-07,57782801
2020-08-08,44328671
2020-08-09,45063370
2020-08-10,48507096
2020-08-11,54544082
2020-08-12,49618532
2020-08-13,57932022
2020-08-14,58066529
2020-08-15,49515110
2020-08-16,56171263
2020-08-17,50024815
2020-08-18,58228432
2020-08-19,47300731
2020-08-20,45829873
2020-08-21,57381902
2020-08-22,45884615
2020-08-23,58444334
2020-08-24,43891722
2020-08-25,45595892
2020-08-26,48631866
2020-08-27,58643960
2020-08-28,50674890
2020-08-29,58733243
2020-08-30,58767262
2020-08-31,55800320
2020-09-01,57587841
2020-09-02,50140512
2020-09-03,58047927
2020-09-04,54462945
2020-09-05,59072858
2020-09-06,48787450
2020-09-07,57907981
2020-09-08,58490661
2020-09-09,53820508
2020-09-10,57082012
2020-09-11,53189656
2020-09-12,56619335
2020-09-13,51842112
2020-09-14,49988441
2020-09-15,56231664
2020-09-16,55434256
2020-09-17,59621069
2020-09-18,55268078
2020-09-19,59765719
2020-09-20,58603188
2020-09-21,56431135
2020-09-22,54103669
2020-09-23,53530820
2020-09-24,50779062
2020-09-25,58675860
2020-09-26,56295823
2020-09-27,60113027
2020-09-28,54220877
2020-09-29,54230631
2020-09-30,56023017
2020-10-01,58107294
2020-10-02,55971872
2020-10-03,59195464
2020-10-04,59052599
2020-10-05,56191647
2020-10-06,59358845
2020-10-07,56759221
2020-10-08,60456237
2020-10-09,56805476
2020-10-10,60389550
2020-10-11,58813215
2020-10-12,58640944
2020-10-13,56724241
2020-10-14,59964856
2020-10-15,57940112
2020-10-16,60142922
2020-10-17,52344175
2020-10-18,55173299
2020-10-19,52521821
2020-10-20,57242177
2020-10-21,61297963
2020-10-22,61364150
2020-10-23,61415401
2020-10-24,61458846
2020-10-25,61494647
2020-10-26,61536919
2020-10-27,61590867
2020-10-28,61645951
2020-10-29,61697895
2020-10-30,61682966
2020-10-31,61790303
2020-11-01,61824905
2020-11-02,61869702
2020-11-03,61923765
2020-11-04,61974852
2020-11-05,62026569
2020-11-06,62079261
2020-11-07,62123868
2020-11-08,62160426
2020-11-09,62204289
2020-11-10,62249746
2020-11-11,62297958
2020-11-12,62350617
2020-11-13,62400281
2020-11-14,62442779
2020-11-15,62479036
2020-11-16,62523813
2020-11-17,62578770
2020-11-18,62633619
2020-11-19,62686373
2020-11-20,62740572
2020-11-21,62786280
2020-11-22,62824619
2020-11-23,62868880
2020-11-24,62921478
2020-11-25,62973977
2020-11-26,63024498
2020-11-27,63070713
2020-11-28,63111361
2020-11-29,63148804
2020-11-30,63191863
2020-12-01,63246300
2020-12-02,63301343
2020-12-03,63265480
2020-12-04,63405065
2020-12-05,63449309
2020-12-06,63487670
2020-12-07,63532369
2020-12-08,63238625
2020-12-09,63640202
2020-12-10,63693174
2020-12-11,63741765
2020-12-12,63784318
2020-12-13,63643778
2020-12-14,63867640
2020-12-15,63924679
2020-12-16,63979824
2020-12-17,64032882
2020-12-18,64078002
2020-12-19,64115614
2020-12-20,64255324
2020-12-21,64185021
2020-12-22,64226827
2020-12-23,64266039
2020-12-24,64301475
2020-12-25,64329126
2020-12-26,64355827
2020-12-27,64384693
2020-12-28,64418793
2020-12-29,64456935
2020-12-30,64494420
2020-12-31,64528646
2021-01-01,64552149
2021-01-02,64580845
2021-01-03,64613056
2021-01-04,64652789
2021-01-05,64703822
2021-01-06,64752339
2021-01-07,64798458
2021-01-08,64843644
2021-01-09,64882550
2021-01-10,64916155
2021-01-11,64956417
2021-01-12,65053297
2021-01-13,65104477
2021-01-14,65152548
2021-01-15,65198346
2021-01-16,65238922
2021-01-17,65274838
2021-01-18,65316288
2021-01-19,65366831
2021-01-20,57357143
2021-01-21,65469329
2021-01-22,65275608
2021-01-23,65559578
2021-01-24,65594591
2021-01-25,65635624
2021-01-26,65685319
2021-01-27,65738702
2021-01-28,65793833
2021-01-29,65847548
2021-01-30,65893431
2021-01-31,65932050
2021-02-01,65978889
2021-02-02,66036231
2021-02-03,66092570
